Año_x,Trimestre_x,Provincia_x,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Item,Año_y,Trimestre_y,Provincia_y,Accesos por cada 100 hogares
2021,3,Tierra Del Fuego,12.853,36.958,6,16,390.0,50.223,2021Tierra Del Fuego,2021.0,4.0,Tierra Del Fuego,"98,4"
2021,3,Tierra Del Fuego,12.853,36.958,6,16,390.0,50.223,2021Tierra Del Fuego,2021.0,3.0,Tierra Del Fuego,"94,95"
2021,3,Tierra Del Fuego,12.853,36.958,6,16,390.0,50.223,2021Tierra Del Fuego,2021.0,2.0,Tierra Del Fuego,"67,89"
2021,3,Tierra Del Fuego,12.853,36.958,6,16,390.0,50.223,2021Tierra Del Fuego,2021.0,1.0,Tierra Del Fuego,"77,35"
2021,3,Tucumán,104.489,53.868,70.964,2.408,743.0,232.472,2021Tucumán,2021.0,4.0,Tucumán,"55,93"
2021,3,Tucumán,104.489,53.868,70.964,2.408,743.0,232.472,2021Tucumán,2021.0,3.0,Tucumán,"54,64"
2021,3,Tucumán,104.489,53.868,70.964,2.408,743.0,232.472,2021Tucumán,2021.0,2.0,Tucumán,"54,93"
2021,3,Tucumán,104.489,53.868,70.964,2.408,743.0,232.472,2021Tucumán,2021.0,1.0,Tucumán,"54,82"
2021,2,Buenos Aires,603.255,2.503.830,854.173,113.546,57.547,4.132.351,2021Buenos Aires,2021.0,4.0,Buenos Aires,"75,66"
2021,2,Buenos Aires,603.255,2.503.830,854.173,113.546,57.547,4.132.351,2021Buenos Aires,2021.0,3.0,Buenos Aires,"71,68"
2021,2,Buenos Aires,603.255,2.503.830,854.173,113.546,57.547,4.132.351,2021Buenos Aires,2021.0,2.0,Buenos Aires,70
2021,2,Buenos Aires,603.255,2.503.830,854.173,113.546,57.547,4.132.351,2021Buenos Aires,2021.0,1.0,Buenos Aires,"69,11"
2021,2,Capital Federal,148.989,1.175.097,41.318,5.580,29.371,1.400.355,2021Capital Federal,2021.0,4.0,Capital Federal,"111,27"
2021,2,Capital Federal,148.989,1.175.097,41.318,5.580,29.371,1.400.355,2021Capital Federal,2021.0,3.0,Capital Federal,"111,27"
2021,2,Capital Federal,148.989,1.175.097,41.318,5.580,29.371,1.400.355,2021Capital Federal,2021.0,2.0,Capital Federal,"110,14"
2021,2,Capital Federal,148.989,1.175.097,41.318,5.580,29.371,1.400.355,2021Capital Federal,2021.0,1.0,Capital Federal,"108,42"
2021,2,Catamarca,20.305,9.426,22.331,1.449,2.233,55.744,2021Catamarca,2021.0,4.0,Catamarca,"55,25"
2021,2,Catamarca,20.305,9.426,22.331,1.449,2.233,55.744,2021Catamarca,2021.0,3.0,Catamarca,"52,71"
2021,2,Catamarca,20.305,9.426,22.331,1.449,2.233,55.744,2021Catamarca,2021.0,2.0,Catamarca,"52,34"
2021,2,Catamarca,20.305,9.426,22.331,1.449,2.233,55.744,2021Catamarca,2021.0,1.0,Catamarca,"48,9"
2021,2,Chaco,39.826,62.948,27.584,8.018,2.353,140.729,2021Chaco,2021.0,4.0,Chaco,"44,05"
2021,2,Chaco,39.826,62.948,27.584,8.018,2.353,140.729,2021Chaco,2021.0,3.0,Chaco,"42,96"
2021,2,Chaco,39.826,62.948,27.584,8.018,2.353,140.729,2021Chaco,2021.0,2.0,Chaco,"43,33"
2021,2,Chaco,39.826,62.948,27.584,8.018,2.353,140.729,2021Chaco,2021.0,1.0,Chaco,"43,14"
2021,2,Chubut,49.271,41.497,6.081,23.682,18.706,139.237,2021Chubut,2021.0,4.0,Chubut,"82,57"
2021,2,Chubut,49.271,41.497,6.081,23.682,18.706,139.237,2021Chubut,2021.0,3.0,Chubut,"80,71"
2021,2,Chubut,49.271,41.497,6.081,23.682,18.706,139.237,2021Chubut,2021.0,2.0,Chubut,"72,29"
2021,2,Chubut,49.271,41.497,6.081,23.682,18.706,139.237,2021Chubut,2021.0,1.0,Chubut,"68,99"
2021,2,Córdoba,239.780,467.782,151.855,55.944,15.519,930.880,2021Córdoba,2021.0,4.0,Córdoba,"84,51"
2021,2,Córdoba,239.780,467.782,151.855,55.944,15.519,930.880,2021Córdoba,2021.0,3.0,Córdoba,"81,28"
2021,2,Córdoba,239.780,467.782,151.855,55.944,15.519,930.880,2021Córdoba,2021.0,2.0,Córdoba,"80,12"
2021,2,Córdoba,239.780,467.782,151.855,55.944,15.519,930.880,2021Córdoba,2021.0,1.0,Córdoba,"78,59"
2021,2,Corrientes,46.648,67.262,3.731,6.557,5.303,129.501,2021Corrientes,2021.0,4.0,Corrientes,"45,51"
2021,2,Corrientes,46.648,67.262,3.731,6.557,5.303,129.501,2021Corrientes,2021.0,3.0,Corrientes,"44,9"
2021,2,Corrientes,46.648,67.262,3.731,6.557,5.303,129.501,2021Corrientes,2021.0,2.0,Corrientes,"43,54"
2021,2,Corrientes,46.648,67.262,3.731,6.557,5.303,129.501,2021Corrientes,2021.0,1.0,Corrientes,"42,66"
2021,2,Entre Ríos,77.836,124.957,17.856,23.786,13.197,257.632,2021Entre Ríos,2021.0,4.0,Entre Ríos,"63,16"
2021,2,Entre Ríos,77.836,124.957,17.856,23.786,13.197,257.632,2021Entre Ríos,2021.0,3.0,Entre Ríos,"62,18"
2021,2,Entre Ríos,77.836,124.957,17.856,23.786,13.197,257.632,2021Entre Ríos,2021.0,2.0,Entre Ríos,"61,66"
2021,2,Entre Ríos,77.836,124.957,17.856,23.786,13.197,257.632,2021Entre Ríos,2021.0,1.0,Entre Ríos,"60,44"
2021,2,Formosa,19.571,12.509,3.610,15.690,171.0,51.551,2021Formosa,2021.0,4.0,Formosa,"34,45"
2021,2,Formosa,19.571,12.509,3.610,15.690,171.0,51.551,2021Formosa,2021.0,3.0,Formosa,"33,96"
2021,2,Formosa,19.571,12.509,3.610,15.690,171.0,51.551,2021Formosa,2021.0,2.0,Formosa,"33,23"
2021,2,Formosa,19.571,12.509,3.610,15.690,171.0,51.551,2021Formosa,2021.0,1.0,Formosa,"32,73"
2021,2,Jujuy,24.738,60.800,19.611,2.731,3.968,111.848,2021Jujuy,2021.0,4.0,Jujuy,"56,92"
2021,2,Jujuy,24.738,60.800,19.611,2.731,3.968,111.848,2021Jujuy,2021.0,3.0,Jujuy,"55,69"
2021,2,Jujuy,24.738,60.800,19.611,2.731,3.968,111.848,2021Jujuy,2021.0,2.0,Jujuy,"56,18"
2021,2,Jujuy,24.738,60.800,19.611,2.731,3.968,111.848,2021Jujuy,2021.0,1.0,Jujuy,"55,63"
2021,2,La Pampa,9.017,57.014,17.132,13.209,1.295,97.667,2021La Pampa,2021.0,4.0,La Pampa,"89,57"
2021,2,La Pampa,9.017,57.014,17.132,13.209,1.295,97.667,2021La Pampa,2021.0,3.0,La Pampa,"84,28"
2021,2,La Pampa,9.017,57.014,17.132,13.209,1.295,97.667,2021La Pampa,2021.0,2.0,La Pampa,"82,08"
2021,2,La Pampa,9.017,57.014,17.132,13.209,1.295,97.667,2021La Pampa,2021.0,1.0,La Pampa,"81,78"
2021,2,La Rioja,11.627,54.255,9.445,6.245,30.0,81.602,2021La Rioja,2021.0,4.0,La Rioja,"77,92"
2021,2,La Rioja,11.627,54.255,9.445,6.245,30.0,81.602,2021La Rioja,2021.0,3.0,La Rioja,"77,26"
2021,2,La Rioja,11.627,54.255,9.445,6.245,30.0,81.602,2021La Rioja,2021.0,2.0,La Rioja,"76,98"
2021,2,La Rioja,11.627,54.255,9.445,6.245,30.0,81.602,2021La Rioja,2021.0,1.0,La Rioja,"49,81"
2021,2,Mendoza,91.503,70.834,44.696,21.811,827.0,229.671,2021Mendoza,2021.0,4.0,Mendoza,"47,51"
2021,2,Mendoza,91.503,70.834,44.696,21.811,827.0,229.671,2021Mendoza,2021.0,3.0,Mendoza,"45,55"
2021,2,Mendoza,91.503,70.834,44.696,21.811,827.0,229.671,2021Mendoza,2021.0,2.0,Mendoza,"40,97"
2021,2,Mendoza,91.503,70.834,44.696,21.811,827.0,229.671,2021Mendoza,2021.0,1.0,Mendoza,"39,15"
2021,2,Misiones,44.960,87.861,10.376,5.317,7.662,156.176,2021Misiones,2021.0,4.0,Misiones,"49,06"
2021,2,Misiones,44.960,87.861,10.376,5.317,7.662,156.176,2021Misiones,2021.0,3.0,Misiones,"45,57"
2021,2,Misiones,44.960,87.861,10.376,5.317,7.662,156.176,2021Misiones,2021.0,2.0,Misiones,"45,01"
2021,2,Misiones,44.960,87.861,10.376,5.317,7.662,156.176,2021Misiones,2021.0,1.0,Misiones,"43,17"
2021,2,Neuquén,30.083,72.690,15.619,19.218,640.0,138.250,2021Neuquén,2021.0,4.0,Neuquén,"73,3"
2021,2,Neuquén,30.083,72.690,15.619,19.218,640.0,138.250,2021Neuquén,2021.0,3.0,Neuquén,"69,71"
2021,2,Neuquén,30.083,72.690,15.619,19.218,640.0,138.250,2021Neuquén,2021.0,2.0,Neuquén,"69,14"
2021,2,Neuquén,30.083,72.690,15.619,19.218,640.0,138.250,2021Neuquén,2021.0,1.0,Neuquén,"66,84"
2021,2,Río Negro,48.189,43.761,18.727,15.031,18.376,144.084,2021Río Negro,2021.0,4.0,Río Negro,"65,69"
2021,2,Río Negro,48.189,43.761,18.727,15.031,18.376,144.084,2021Río Negro,2021.0,3.0,Río Negro,"61,97"
2021,2,Río Negro,48.189,43.761,18.727,15.031,18.376,144.084,2021Río Negro,2021.0,2.0,Río Negro,"61,94"
2021,2,Río Negro,48.189,43.761,18.727,15.031,18.376,144.084,2021Río Negro,2021.0,1.0,Río Negro,"60,88"
2021,2,Salta,51.396,96.016,32.050,5.724,6.453,191.639,2021Salta,2021.0,4.0,Salta,"56,81"
2021,2,Salta,51.396,96.016,32.050,5.724,6.453,191.639,2021Salta,2021.0,3.0,Salta,"55,96"
2021,2,Salta,51.396,96.016,32.050,5.724,6.453,191.639,2021Salta,2021.0,2.0,Salta,"54,93"
2021,2,Salta,51.396,96.016,32.050,5.724,6.453,191.639,2021Salta,2021.0,1.0,Salta,"53,93"
2021,2,San Juan,40.072,12.369,6.673,11.372,8.447,78.933,2021San Juan,2021.0,4.0,San Juan,"39,59"
2021,2,San Juan,40.072,12.369,6.673,11.372,8.447,78.933,2021San Juan,2021.0,3.0,San Juan,"39,46"
2021,2,San Juan,40.072,12.369,6.673,11.372,8.447,78.933,2021San Juan,2021.0,2.0,San Juan,"39,28"
2021,2,San Juan,40.072,12.369,6.673,11.372,8.447,78.933,2021San Juan,2021.0,1.0,San Juan,"39,06"
2021,2,San Luis,8.417,11.308,28,66.860,36.205,122.818,2021San Luis,2021.0,4.0,San Luis,"80,3"
2021,2,San Luis,8.417,11.308,28,66.860,36.205,122.818,2021San Luis,2021.0,3.0,San Luis,"79,87"
2021,2,San Luis,8.417,11.308,28,66.860,36.205,122.818,2021San Luis,2021.0,2.0,San Luis,"83,48"
2021,2,San Luis,8.417,11.308,28,66.860,36.205,122.818,2021San Luis,2021.0,1.0,San Luis,"81,24"
2021,2,Santa Cruz,12.347,22.967,6.328,4.269,3.071,48.982,2021Santa Cruz,2021.0,4.0,Santa Cruz,"43,05"
2021,2,Santa Cruz,12.347,22.967,6.328,4.269,3.071,48.982,2021Santa Cruz,2021.0,3.0,Santa Cruz,"43,75"
2021,2,Santa Cruz,12.347,22.967,6.328,4.269,3.071,48.982,2021Santa Cruz,2021.0,2.0,Santa Cruz,"44,01"
2021,2,Santa Cruz,12.347,22.967,6.328,4.269,3.071,48.982,2021Santa Cruz,2021.0,1.0,Santa Cruz,"41,65"
2021,2,Santa Fe,256.741,431.915,90.424,43.997,17.523,840.600,2021Santa Fe,2021.0,4.0,Santa Fe,"77,09"
2021,2,Santa Fe,256.741,431.915,90.424,43.997,17.523,840.600,2021Santa Fe,2021.0,3.0,Santa Fe,"75,02"
2021,2,Santa Fe,256.741,431.915,90.424,43.997,17.523,840.600,2021Santa Fe,2021.0,2.0,Santa Fe,"75,07"
2021,2,Santa Fe,256.741,431.915,90.424,43.997,17.523,840.600,2021Santa Fe,2021.0,1.0,Santa Fe,"73,92"
2021,2,Santiago Del Estero,20.734,83.770,909,5.081,3.596,114.090,2021Santiago Del Estero,2021.0,4.0,Santiago Del Estero,"47,05"
2021,2,Santiago Del Estero,20.734,83.770,909,5.081,3.596,114.090,2021Santiago Del Estero,2021.0,3.0,Santiago Del Estero,47
2021,2,Santiago Del Estero,20.734,83.770,909,5.081,3.596,114.090,2021Santiago Del Estero,2021.0,2.0,Santiago Del Estero,"46,56"
2021,2,Santiago Del Estero,20.734,83.770,909,5.081,3.596,114.090,2021Santiago Del Estero,2021.0,1.0,Santiago Del Estero,"45,67"
2021,2,Tierra Del Fuego,12.853,22.504,6,14,316.0,35.693,2021Tierra Del Fuego,2021.0,4.0,Tierra Del Fuego,"98,4"
2021,2,Tierra Del Fuego,12.853,22.504,6,14,316.0,35.693,2021Tierra Del Fuego,2021.0,3.0,Tierra Del Fuego,"94,95"
2021,2,Tierra Del Fuego,12.853,22.504,6,14,316.0,35.693,2021Tierra Del Fuego,2021.0,2.0,Tierra Del Fuego,"67,89"
2021,2,Tierra Del Fuego,12.853,22.504,6,14,316.0,35.693,2021Tierra Del Fuego,2021.0,1.0,Tierra Del Fuego,"77,35"
2021,2,Tucumán,110.429,48.359,71.683,1.837,743.0,233.051,2021Tucumán,2021.0,4.0,Tucumán,"55,93"
2021,2,Tucumán,110.429,48.359,71.683,1.837,743.0,233.051,2021Tucumán,2021.0,3.0,Tucumán,"54,64"
2021,2,Tucumán,110.429,48.359,71.683,1.837,743.0,233.051,2021Tucumán,2021.0,2.0,Tucumán,"54,93"
2021,2,Tucumán,110.429,48.359,71.683,1.837,743.0,233.051,2021Tucumán,2021.0,1.0,Tucumán,"54,82"
2021,1,Buenos Aires,629.679,2.452.056,821.597,98.806,57.864,4.060.002,2021Buenos Aires,2021.0,4.0,Buenos Aires,"75,66"
2021,1,Buenos Aires,629.679,2.452.056,821.597,98.806,57.864,4.060.002,2021Buenos Aires,2021.0,3.0,Buenos Aires,"71,68"
2021,1,Buenos Aires,629.679,2.452.056,821.597,98.806,57.864,4.060.002,2021Buenos Aires,2021.0,2.0,Buenos Aires,70
2021,1,Buenos Aires,629.679,2.452.056,821.597,98.806,57.864,4.060.002,2021Buenos Aires,2021.0,1.0,Buenos Aires,"69,11"
2021,1,Capital Federal,159.805,1.145.093,39.980,5.559,29.236,1.379.673,2021Capital Federal,2021.0,4.0,Capital Federal,"111,27"
2021,1,Capital Federal,159.805,1.145.093,39.980,5.559,29.236,1.379.673,2021Capital Federal,2021.0,3.0,Capital Federal,"111,27"
2021,1,Capital Federal,159.805,1.145.093,39.980,5.559,29.236,1.379.673,2021Capital Federal,2021.0,2.0,Capital Federal,"110,14"
2021,1,Capital Federal,159.805,1.145.093,39.980,5.559,29.236,1.379.673,2021Capital Federal,2021.0,1.0,Capital Federal,"108,42"
2021,1,Catamarca,26.316,4.409,18.688,322,2.233,51.968,2021Catamarca,2021.0,4.0,Catamarca,"55,25"
2021,1,Catamarca,26.316,4.409,18.688,322,2.233,51.968,2021Catamarca,2021.0,3.0,Catamarca,"52,71"
2021,1,Catamarca,26.316,4.409,18.688,322,2.233,51.968,2021Catamarca,2021.0,2.0,Catamarca,"52,34"
2021,1,Catamarca,26.316,4.409,18.688,322,2.233,51.968,2021Catamarca,2021.0,1.0,Catamarca,"48,9"
2021,1,Chaco,43.214,61.251,25.426,8.004,1.875,139.770,2021Chaco,2021.0,4.0,Chaco,"44,05"
2021,1,Chaco,43.214,61.251,25.426,8.004,1.875,139.770,2021Chaco,2021.0,3.0,Chaco,"42,96"
2021,1,Chaco,43.214,61.251,25.426,8.004,1.875,139.770,2021Chaco,2021.0,2.0,Chaco,"43,33"
2021,1,Chaco,43.214,61.251,25.426,8.004,1.875,139.770,2021Chaco,2021.0,1.0,Chaco,"43,14"
2021,1,Chubut,45.501,40.960,3.444,23.723,18.712,132.340,2021Chubut,2021.0,4.0,Chubut,"82,57"
2021,1,Chubut,45.501,40.960,3.444,23.723,18.712,132.340,2021Chubut,2021.0,3.0,Chubut,"80,71"
2021,1,Chubut,45.501,40.960,3.444,23.723,18.712,132.340,2021Chubut,2021.0,2.0,Chubut,"72,29"
2021,1,Chubut,45.501,40.960,3.444,23.723,18.712,132.340,2021Chubut,2021.0,1.0,Chubut,"68,99"
2021,1,Córdoba,260.350,444.695,134.634,54.137,17.065,910.881,2021Córdoba,2021.0,4.0,Córdoba,"84,51"
2021,1,Córdoba,260.350,444.695,134.634,54.137,17.065,910.881,2021Córdoba,2021.0,3.0,Córdoba,"81,28"
2021,1,Córdoba,260.350,444.695,134.634,54.137,17.065,910.881,2021Córdoba,2021.0,2.0,Córdoba,"80,12"
2021,1,Córdoba,260.350,444.695,134.634,54.137,17.065,910.881,2021Córdoba,2021.0,1.0,Córdoba,"78,59"
2021,1,Corrientes,49.160,62.876,3.337,5.949,5.303,126.625,2021Corrientes,2021.0,4.0,Corrientes,"45,51"
2021,1,Corrientes,49.160,62.876,3.337,5.949,5.303,126.625,2021Corrientes,2021.0,3.0,Corrientes,"44,9"
2021,1,Corrientes,49.160,62.876,3.337,5.949,5.303,126.625,2021Corrientes,2021.0,2.0,Corrientes,"43,54"
2021,1,Corrientes,49.160,62.876,3.337,5.949,5.303,126.625,2021Corrientes,2021.0,1.0,Corrientes,"42,66"
2021,1,Entre Ríos,83.688,118.424,16.846,20.836,12.169,251.963,2021Entre Ríos,2021.0,4.0,Entre Ríos,"63,16"
2021,1,Entre Ríos,83.688,118.424,16.846,20.836,12.169,251.963,2021Entre Ríos,2021.0,3.0,Entre Ríos,"62,18"
2021,1,Entre Ríos,83.688,118.424,16.846,20.836,12.169,251.963,2021Entre Ríos,2021.0,2.0,Entre Ríos,"61,66"
2021,1,Entre Ríos,83.688,118.424,16.846,20.836,12.169,251.963,2021Entre Ríos,2021.0,1.0,Entre Ríos,"60,44"
2021,1,Formosa,20.663,11.412,2.562,15.669,380.0,50.686,2021Formosa,2021.0,4.0,Formosa,"34,45"
2021,1,Formosa,20.663,11.412,2.562,15.669,380.0,50.686,2021Formosa,2021.0,3.0,Formosa,"33,96"
2021,1,Formosa,20.663,11.412,2.562,15.669,380.0,50.686,2021Formosa,2021.0,2.0,Formosa,"33,23"
2021,1,Formosa,20.663,11.412,2.562,15.669,380.0,50.686,2021Formosa,2021.0,1.0,Formosa,"32,73"
2021,1,Jujuy,32.254,54.324,17.322,2.677,3.879,110.456,2021Jujuy,2021.0,4.0,Jujuy,"56,92"
2021,1,Jujuy,32.254,54.324,17.322,2.677,3.879,110.456,2021Jujuy,2021.0,3.0,Jujuy,"55,69"
2021,1,Jujuy,32.254,54.324,17.322,2.677,3.879,110.456,2021Jujuy,2021.0,2.0,Jujuy,"56,18"
2021,1,Jujuy,32.254,54.324,17.322,2.677,3.879,110.456,2021Jujuy,2021.0,1.0,Jujuy,"55,63"
2021,1,La Pampa,8.946,58.711,15.779,12.369,1.3,97.105,2021La Pampa,2021.0,4.0,La Pampa,"89,57"
2021,1,La Pampa,8.946,58.711,15.779,12.369,1.3,97.105,2021La Pampa,2021.0,3.0,La Pampa,"84,28"
2021,1,La Pampa,8.946,58.711,15.779,12.369,1.3,97.105,2021La Pampa,2021.0,2.0,La Pampa,"82,08"
2021,1,La Pampa,8.946,58.711,15.779,12.369,1.3,97.105,2021La Pampa,2021.0,1.0,La Pampa,"81,78"
2021,1,La Rioja,17.363,34.984,1,250,30.0,52.628,2021La Rioja,2021.0,4.0,La Rioja,"77,92"
2021,1,La Rioja,17.363,34.984,1,250,30.0,52.628,2021La Rioja,2021.0,3.0,La Rioja,"77,26"
2021,1,La Rioja,17.363,34.984,1,250,30.0,52.628,2021La Rioja,2021.0,2.0,La Rioja,"76,98"
2021,1,La Rioja,17.363,34.984,1,250,30.0,52.628,2021La Rioja,2021.0,1.0,La Rioja,"49,81"
2021,1,Mendoza,91.844,69.295,38.619,18.332,833.0,218.923,2021Mendoza,2021.0,4.0,Mendoza,"47,51"
2021,1,Mendoza,91.844,69.295,38.619,18.332,833.0,218.923,2021Mendoza,2021.0,3.0,Mendoza,"45,55"
2021,1,Mendoza,91.844,69.295,38.619,18.332,833.0,218.923,2021Mendoza,2021.0,2.0,Mendoza,"40,97"
2021,1,Mendoza,91.844,69.295,38.619,18.332,833.0,218.923,2021Mendoza,2021.0,1.0,Mendoza,"39,15"
2021,1,Misiones,48.292,82.339,7.064,4.796,6.896,149.387,2021Misiones,2021.0,4.0,Misiones,"49,06"
2021,1,Misiones,48.292,82.339,7.064,4.796,6.896,149.387,2021Misiones,2021.0,3.0,Misiones,"45,57"
2021,1,Misiones,48.292,82.339,7.064,4.796,6.896,149.387,2021Misiones,2021.0,2.0,Misiones,"45,01"
2021,1,Misiones,48.292,82.339,7.064,4.796,6.896,149.387,2021Misiones,2021.0,1.0,Misiones,"43,17"
2021,1,Neuquén,30.223,70.457,14.171,17.752,632.0,133.235,2021Neuquén,2021.0,4.0,Neuquén,"73,3"
2021,1,Neuquén,30.223,70.457,14.171,17.752,632.0,133.235,2021Neuquén,2021.0,3.0,Neuquén,"69,71"
2021,1,Neuquén,30.223,70.457,14.171,17.752,632.0,133.235,2021Neuquén,2021.0,2.0,Neuquén,"69,14"
2021,1,Neuquén,30.223,70.457,14.171,17.752,632.0,133.235,2021Neuquén,2021.0,1.0,Neuquén,"66,84"
2021,1,Río Negro,48.777,42.192,17.828,13.994,18.377,141.168,2021Río Negro,2021.0,4.0,Río Negro,"65,69"
2021,1,Río Negro,48.777,42.192,17.828,13.994,18.377,141.168,2021Río Negro,2021.0,3.0,Río Negro,"61,97"
2021,1,Río Negro,48.777,42.192,17.828,13.994,18.377,141.168,2021Río Negro,2021.0,2.0,Río Negro,"61,94"
2021,1,Río Negro,48.777,42.192,17.828,13.994,18.377,141.168,2021Río Negro,2021.0,1.0,Río Negro,"60,88"
2021,1,Salta,54.768,89.187,31.498,5.669,6.452,187.574,2021Salta,2021.0,4.0,Salta,"56,81"
2021,1,Salta,54.768,89.187,31.498,5.669,6.452,187.574,2021Salta,2021.0,3.0,Salta,"55,96"
2021,1,Salta,54.768,89.187,31.498,5.669,6.452,187.574,2021Salta,2021.0,2.0,Salta,"54,93"
2021,1,Salta,54.768,89.187,31.498,5.669,6.452,187.574,2021Salta,2021.0,1.0,Salta,"53,93"
2021,1,San Juan,40.072,11.589,6.671,11.482,8.453,78.267,2021San Juan,2021.0,4.0,San Juan,"39,59"
2021,1,San Juan,40.072,11.589,6.671,11.482,8.453,78.267,2021San Juan,2021.0,3.0,San Juan,"39,46"
2021,1,San Juan,40.072,11.589,6.671,11.482,8.453,78.267,2021San Juan,2021.0,2.0,San Juan,"39,28"
2021,1,San Juan,40.072,11.589,6.671,11.482,8.453,78.267,2021San Juan,2021.0,1.0,San Juan,"39,06"
2021,1,San Luis,8.417,10.678,28,63.826,36.205,119.154,2021San Luis,2021.0,4.0,San Luis,"80,3"
2021,1,San Luis,8.417,10.678,28,63.826,36.205,119.154,2021San Luis,2021.0,3.0,San Luis,"79,87"
2021,1,San Luis,8.417,10.678,28,63.826,36.205,119.154,2021San Luis,2021.0,2.0,San Luis,"83,48"
2021,1,San Luis,8.417,10.678,28,63.826,36.205,119.154,2021San Luis,2021.0,1.0,San Luis,"81,24"
2021,1,Santa Cruz,12.347,23.089,5.975,4.264,390.0,46.065,2021Santa Cruz,2021.0,4.0,Santa Cruz,"43,05"
2021,1,Santa Cruz,12.347,23.089,5.975,4.264,390.0,46.065,2021Santa Cruz,2021.0,3.0,Santa Cruz,"43,75"
2021,1,Santa Cruz,12.347,23.089,5.975,4.264,390.0,46.065,2021Santa Cruz,2021.0,2.0,Santa Cruz,"44,01"
2021,1,Santa Cruz,12.347,23.089,5.975,4.264,390.0,46.065,2021Santa Cruz,2021.0,1.0,Santa Cruz,"41,65"
2021,1,Santa Fe,277.012,421.480,70.976,39.140,17.519,826.127,2021Santa Fe,2021.0,4.0,Santa Fe,"77,09"
2021,1,Santa Fe,277.012,421.480,70.976,39.140,17.519,826.127,2021Santa Fe,2021.0,3.0,Santa Fe,"75,02"
2021,1,Santa Fe,277.012,421.480,70.976,39.140,17.519,826.127,2021Santa Fe,2021.0,2.0,Santa Fe,"75,07"
2021,1,Santa Fe,277.012,421.480,70.976,39.140,17.519,826.127,2021Santa Fe,2021.0,1.0,Santa Fe,"73,92"
2021,1,Santiago Del Estero,26.468,75.849,570,5.158,3.596,111.641,2021Santiago Del Estero,2021.0,4.0,Santiago Del Estero,"47,05"
2021,1,Santiago Del Estero,26.468,75.849,570,5.158,3.596,111.641,2021Santiago Del Estero,2021.0,3.0,Santiago Del Estero,47
2021,1,Santiago Del Estero,26.468,75.849,570,5.158,3.596,111.641,2021Santiago Del Estero,2021.0,2.0,Santiago Del Estero,"46,56"
2021,1,Santiago Del Estero,26.468,75.849,570,5.158,3.596,111.641,2021Santiago Del Estero,2021.0,1.0,Santiago Del Estero,"45,67"
2021,1,Tierra Del Fuego,12.853,27.247,6,- 0,316.0,40.422,2021Tierra Del Fuego,2021.0,4.0,Tierra Del Fuego,"98,4"
2021,1,Tierra Del Fuego,12.853,27.247,6,- 0,316.0,40.422,2021Tierra Del Fuego,2021.0,3.0,Tierra Del Fuego,"94,95"
2021,1,Tierra Del Fuego,12.853,27.247,6,- 0,316.0,40.422,2021Tierra Del Fuego,2021.0,2.0,Tierra Del Fuego,"67,89"
2021,1,Tierra Del Fuego,12.853,27.247,6,- 0,316.0,40.422,2021Tierra Del Fuego,2021.0,1.0,Tierra Del Fuego,"77,35"
2021,1,Tucumán,147.199,12.185,69.954,1.834,740.0,231.912,2021Tucumán,2021.0,4.0,Tucumán,"55,93"
2021,1,Tucumán,147.199,12.185,69.954,1.834,740.0,231.912,2021Tucumán,2021.0,3.0,Tucumán,"54,64"
2021,1,Tucumán,147.199,12.185,69.954,1.834,740.0,231.912,2021Tucumán,2021.0,2.0,Tucumán,"54,93"
2021,1,Tucumán,147.199,12.185,69.954,1.834,740.0,231.912,2021Tucumán,2021.0,1.0,Tucumán,"54,82"
2020,4,Buenos Aires,635.651,2.441.248,804.991,93.444,57.927,4.033.261,2020Buenos Aires,2020.0,4.0,Buenos Aires,"68,98"
2020,4,Buenos Aires,635.651,2.441.248,804.991,93.444,57.927,4.033.261,2020Buenos Aires,2020.0,3.0,Buenos Aires,"67,66"
2020,4,Buenos Aires,635.651,2.441.248,804.991,93.444,57.927,4.033.261,2020Buenos Aires,2020.0,2.0,Buenos Aires,"65,22"
2020,4,Buenos Aires,635.651,2.441.248,804.991,93.444,57.927,4.033.261,2020Buenos Aires,2020.0,1.0,Buenos Aires,"64,33"
2020,4,Capital Federal,163.060,1.142.528,39.890,4.815,29.237,1.379.530,2020Capital Federal,2020.0,4.0,Capital Federal,"108,31"
2020,4,Capital Federal,163.060,1.142.528,39.890,4.815,29.237,1.379.530,2020Capital Federal,2020.0,3.0,Capital Federal,"107,68"
2020,4,Capital Federal,163.060,1.142.528,39.890,4.815,29.237,1.379.530,2020Capital Federal,2020.0,2.0,Capital Federal,"106,41"
2020,4,Capital Federal,163.060,1.142.528,39.890,4.815,29.237,1.379.530,2020Capital Federal,2020.0,1.0,Capital Federal,"105,98"
2020,4,Catamarca,26.870,5.115,17.856,322,2.233,52.396,2020Catamarca,2020.0,4.0,Catamarca,"49,41"
2020,4,Catamarca,26.870,5.115,17.856,322,2.233,52.396,2020Catamarca,2020.0,3.0,Catamarca,"47,16"
2020,4,Catamarca,26.870,5.115,17.856,322,2.233,52.396,2020Catamarca,2020.0,2.0,Catamarca,"45,43"
2020,4,Catamarca,26.870,5.115,17.856,322,2.233,52.396,2020Catamarca,2020.0,1.0,Catamarca,"37,62"
